0.08487500 5.259306744996
0.25462500 169.073152782152
0.42437500 49.812537881791
0.59412500 0.381640433536
0.76387500 0.108519824047
0.93362500 0.044771322349
1.10337500 0.029276536025
1.27312500 0.015450923139
1.44287500 0.007427951089
1.61262500 0.003901428206
1.78237500 0.001840037213
1.95212500 0.000881413446
2.12187500 0.000379451571
2.29162500 0.000143891672
2.46137500 0.000041617056
2.63112500 0.000017759556
2.80087500 0.000000619826
2.97062500 0.000000000000
3.14037500 0.000000000000
3.31012500 0.000000000000
3.47987500 0.000000000000
3.64962500 0.000000000000
3.81937500 0.000000000000
3.98912500 0.000000000000
4.15887500 0.000000000000
4.32862500 0.000000000000
4.49837500 0.000000000000
4.66812500 0.000000000000
4.83787500 0.000000000000
5.00762500 0.000000000000
5.17737500 0.000000000000
5.34712500 0.000000000000
5.51687500 0.000000000000
5.68662500 0.000000000000
5.85637500 0.000000000000
6.02612500 0.000000000000
6.19587500 0.000000000000
6.36562500 0.000000000000
6.53537500 0.000000000000
6.70512500 0.000000000000
6.87487500 0.000000000000
7.04462500 0.000000000000
7.21437500 0.000000000000
